DTXSID,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID9021841,FALSE,FALSE,716,3,4,100-61-8,107.1559982,-0.824896536
DTXSID9021845,FALSE,TRUE,7000,4,5,100-79-8,132.1589966,-1.724001307
DTXSID9021847,FALSE,TRUE,2450,3,5,101-84-8,170.2109985,-1.158178465
DTXSID9021849,FALSE,FALSE,72.5,2,3,102-69-2,143.2740021,0.295829386
DTXSID90218576,FALSE,TRUE,3050,3,5,6846-35-1,150.2299957,-1.307543184
DTXSID90218910,FALSE,FALSE,355,2,4,688-62-0,214.3399963,-0.219125134
DTXSID9021897,FALSE,FALSE,400,2,4,108-99-6,93.1289978,-0.632975062
DTXSID9021899,FALSE,FALSE,790,3,4,109-06-8,93.1289978,-0.928542162
DTXSID90219043,FALSE,FALSE,200,2,3,6/7/00,222.2400055,0.045792243
DTXSID9021922,FALSE,FALSE,1000,3,4,110-73-6,89.13800049,-1.049937112
DTXSID9021924,FALSE,FALSE,891,3,4,110-86-1,79.10199738,-1.051690254
DTXSID9021928,FALSE,TRUE,2700,3,5,111-15-9,132.1589966,-1.310267032
DTXSID90219583,FALSE,FALSE,1620,3,4,69425-13-4,316.4599915,-0.709196203
DTXSID9021974,FALSE,FALSE,1390,3,4,122-03-2,148.2050018,-0.972151939
DTXSID9021976,FALSE,FALSE,1372.5,3,4,122-99-6,138.166,-0.997111168
DTXSID9022027,FALSE,FALSE,417,2,4,371-40-4,111.1190033,-0.574347718
DTXSID90220699,FALSE,FALSE,1100,3,4,70429-40-2,259.1300049,-0.627874982
DTXSID9022079,FALSE,FALSE,200,2,3,608-71-9,488.5929871,0.387917233
DTXSID9022100,FALSE,FALSE,500,2,4,645-56-7,136.1940002,-0.564812028
DTXSID90222572,TRUE,FALSE,50,1,2,72239-35-1,198.3300018,0.598418412
DTXSID9022360,FALSE,TRUE,4040,3,5,140-66-9,206.329,-1.291821092
DTXSID90224410,FALSE,TRUE,4300,3,5,73840-49-0,478.269989,-0.953795325
DTXSID9022445,FALSE,TRUE,4950,3,5,620-92-8,200.237,-1.393060869
DTXSID90224854,FALSE,TRUE,2150,3,5,74037-49-3,321.2799988,-0.82555477
DTXSID90224995,FALSE,FALSE,63,2,3,74089-28-4,243.7100067,0.587532812
DTXSID9022520,FALSE,TRUE,4000,3,5,103-36-6,176.2149963,-1.356017126
DTXSID9022522,FALSE,TRUE,10400,4,5,84-69-5,278.3479919,-1.572445247
DTXSID9022524,FALSE,FALSE,113,2,3,50-35-1,258.2330017,0.3589333
DTXSID9022528,FALSE,TRUE,4300,3,5,120-47-8,166.1759949,-1.412900168
DTXSID90225548,FALSE,TRUE,2001,3,5,74550-96-2,246.7400055,-0.909007519
DTXSID9022576,FALSE,FALSE,297,2,3,23930-19-0,332.4840088,0.049014313
DTXSID90225765,FALSE,TRUE,6200,4,5,74789-64-3,441.2900085,-1.147667595
DTXSID9022578,FALSE,FALSE,228,2,3,745-65-3,354.4869995,0.191665465
DTXSID9022603,FALSE,FALSE,102,2,3,60719-84-8,187.2019959,0.263710303
DTXSID90227209,FALSE,FALSE,455,2,4,7635-51-0,227.7299957,-0.300591159
DTXSID90227289,FALSE,FALSE,1134,3,4,76487-48-4,475.2999878,-0.377645251
DTXSID9022730,TRUE,FALSE,40,1,2,51-83-2,182.6499939,0.659559671
DTXSID9022734,FALSE,FALSE,150,2,3,77-23-6,333.4719849,0.346968095
DTXSID9022780,FALSE,TRUE,5001,4,5,15686-71-2,347.3900146,-1.158239524
DTXSID9022782,FALSE,TRUE,2500,3,5,50-59-9,415.480011,-0.779389874
DTXSID90227820,FALSE,TRUE,2001,3,5,77001-44-6,301.618988,-0.82178841
DTXSID9022784,FALSE,TRUE,16356,4,5,21593-23-7,423.4599915,-1.586864717
DTXSID9022813,FALSE,FALSE,763,3,4,95-25-0,169.5599976,-0.653201136
DTXSID90228271,FALSE,FALSE,1849,3,4,77605-73-3,277.7000122,-0.823361012
DTXSID9022861,FALSE,TRUE,5010,4,5,3485-14-1,341.4299927,-1.166536057
DTXSID9022942,FALSE,FALSE,618,3,4,5636-83-9,292.4259949,-0.324972499
DTXSID9022946,FALSE,FALSE,1170,3,4,551-11-1,354.4869995,-0.518585549
DTXSID9022948,FALSE,FALSE,1107,3,4,62-97-5,389.5100098,-0.453628998
DTXSID9023043,FALSE,FALSE,200,2,3,36330-85-5,254.2850037,0.104290753
DTXSID9023047,FALSE,FALSE,1140,3,4,15687-18-0,228.7200012,-0.697600707
DTXSID9023049,TRUE,FALSE,18,1,2,437-38-7,336.4790039,1.271685465
DTXSID90230652,FALSE,FALSE,500,2,4,80834-62-4,407.5580139,-0.088780567
DTXSID90230657,FALSE,FALSE,500,2,4,80834-72-6,408.9299927,-0.08732104
DTXSID9023095,FALSE,TRUE,3000,3,5,21187-98-4,323.4100037,-0.967367805
DTXSID9023128,FALSE,FALSE,980,3,4,3105-97-3,356.480011,-0.439190893
DTXSID90231705,FALSE,FALSE,228,2,3,82350-97-8,350.4500122,0.186691232
DTXSID9023174,FALSE,FALSE,1032,3,4,7492-32-2,353.5289917,-0.465254663
DTXSID9023176,FALSE,TRUE,2010,3,5,16051-77-7,191.139,-1.021846748
DTXSID9023201,FALSE,FALSE,235,2,3,75706-12-6,270.2109985,0.06063516
DTXSID9023205,FALSE,FALSE,949,3,4,152-02-3,283.4150085,-0.524843367
DTXSID9023209,FALSE,FALSE,1780,3,4,59-92-7,197.1900024,-0.95553511
DTXSID9023253,FALSE,FALSE,162,2,3,57-42-1,247.3379974,0.183775826
DTXSID9023255,FALSE,TRUE,3820,3,5,70-07-5,223.2279968,-1.233314701
DTXSID9023257,FALSE,FALSE,850,3,4,50-12-4,218.2559967,-0.590452741
DTXSID9023336,FALSE,FALSE,335,2,4,57-27-2,285.3429871,-0.069677604
DTXSID9023384,FALSE,FALSE,502,3,4,72-69-5,263.3840027,-0.280114324
DTXSID9023386,FALSE,TRUE,3500,3,5,1476-53-5,634.6140137,-0.741558386
DTXSID9023411,FALSE,FALSE,1900,3,4,115-33-3,401.4179993,-0.675156759
DTXSID9023415,FALSE,FALSE,202,2,3,15500-66-0,732.6829834,0.559564736
DTXSID9023419,FALSE,FALSE,1530,3,4,123-63-7,132.1589966,-1.063594698
DTXSID9023461,FALSE,FALSE,151,2,3,122-09-8,149.2369995,-0.005100439
DTXSID9023465,FALSE,FALSE,350,2,4,59-42-7,167.2079926,-0.320811011
DTXSID9023467,FALSE,FALSE,1400,3,4,92-12-6,255.3609924,-0.738973478
DTXSID9023469,FALSE,FALSE,1750,3,4,56611-65-5,276.2919922,-0.801669751
DTXSID90235329,FALSE,TRUE,3790,3,5,86-04-4,428.1858826,-0.947006866
DTXSID9023540,TRUE,FALSE,37.5,1,2,101-26-8,261.118988,0.842807186
DTXSID9023542,FALSE,FALSE,950,3,4,91-84-9,285.3909912,-0.522283345
DTXSID90236639,FALSE,FALSE,505,3,4,87798-85-4,503.8529663,-0.000987558
DTXSID9023673,FALSE,FALSE,232,2,3,57648-21-2,397.5100098,0.233860084
DTXSID9023675,FALSE,FALSE,875,3,4,444-27-9,133.1699982,-0.817601659
DTXSID9023679,FALSE,FALSE,600,3,4,51322-75-9,253.7100067,-0.373813654
DTXSID90236972,FALSE,FALSE,1549,3,4,88338-63-0,276.2513733,-0.748746972
DTXSID9023700,FALSE,FALSE,850,3,4,306-52-5,229.3699951,-0.56888232
DTXSID9023702,FALSE,TRUE,2500,3,5,112-24-3,146.238,-1.23287977
DTXSID9023704,FALSE,FALSE,185,2,3,146-54-3,352.4200134,0.279888835
DTXSID9023708,FALSE,FALSE,210,2,3,84-96-8,298.4500122,0.152652306
DTXSID9023756,FALSE,FALSE,306,2,4,26615-21-4,331.8599854,0.035233463
DTXSID90237661,TRUE,FALSE,7.184,1,2,89426-99-3,299.4750366,1.619994303
DTXSID90237666,FALSE,FALSE,64,2,3,89427-04-3,279.0565491,0.639512245
DTXSID90237681,FALSE,FALSE,103,2,3,89427-19-0,342.1013184,0.521317523
DTXSID90237686,TRUE,FALSE,7.234,1,2,89427-28-1,379.9069519,1.720298736
DTXSID90237702,FALSE,FALSE,83,2,3,89427-44-1,368.5475159,0.647415396
DTXSID90238734,FALSE,FALSE,60,2,3,91893-34-4,314.7895508,0.719869057
DTXSID90238739,FALSE,FALSE,250,2,3,91893-39-9,348.8057861,0.144643672
DTXSID9023889,FALSE,FALSE,1480,3,4,76578-14-8,372.8099976,-0.598774165
DTXSID9023914,TRUE,FALSE,9,1,2,141-66-2,237.1920013,1.42085753
DTXSID9024063,FALSE,FALSE,296,2,3,576-26-1,122.1669998,-0.384337802
DTXSID9024065,FALSE,FALSE,59,2,3,99-65-0,168.1080017,0.454736374
DTXSID9024142,FALSE,FALSE,100,2,3,121-82-4,222.117,0.346581799
DTXSID90241804,FALSE,FALSE,316,2,4,953-32-2,276.3552551,-0.058219355
DTXSID9024194,FALSE,FALSE,650,3,4,93-65-2,214.6499939,-0.481182476
DTXSID90242174,FALSE,TRUE,2422,3,5,96222-01-4,380.9519348,-0.803303955
DTXSID90242194,FALSE,FALSE,60,2,3,963-34-8,265.3098145,0.645602066
DTXSID9024304,FALSE,TRUE,2676,3,5,74051-80-2,327.480011,-0.912301313
DTXSID9024306,FALSE,FALSE,123,2,3,506-64-9,133.8860016,0.03683006
DTXSID90243141,FALSE,FALSE,1600,3,4,97699-81-5,447.5692139,-0.553259777
DTXSID90243828,FALSE,FALSE,1650,3,4,98816-32-1,112.1298218,-1.167762812
DTXSID9024431,FALSE,FALSE,742,3,4,1646-75-9,133.2100067,-0.745867055
DTXSID9024437,FALSE,FALSE,130,2,3,591-87-7,100.1169968,-0.113435539
DTXSID9024489,FALSE,TRUE,3600,3,5,2835-95-2,123.1549988,-1.465850457
DTXSID9024512,FALSE,FALSE,480,2,4,98-16-8,161.1269989,-0.474072919
DTXSID9024691,FALSE,FALSE,1660,3,4,8/6/26,130.1869965,-1.105540481
DTXSID9024693,FALSE,FALSE,370,2,4,75-91-2,90.12200165,-0.613370895
DTXSID9024699,FALSE,FALSE,1012,3,4,614-45-9,194.2299957,-0.716864212
DTXSID9024772,FALSE,FALSE,1170,3,4,74-11-3,156.5700073,-0.87347729
DTXSID9025035,FALSE,TRUE,5001,4,5,91-44-1,231.2949982,-1.334890613
DTXSID9025085,FALSE,FALSE,310,2,4,108-18-9,101.1930008,-0.486211219
DTXSID9025114,FALSE,TRUE,3580,3,5,793-24-8,268.4039917,-1.125094056
DTXSID9025116,FALSE,FALSE,146,2,3,1467-79-4,70.09500122,-0.318665808
DTXSID9025291,FALSE,TRUE,2600,3,5,123-05-7,128.2149963,-1.307034524
DTXSID9025293,FALSE,TRUE,2043,3,5,149-57-5,144.2140045,-1.15126093
DTXSID9025297,FALSE,TRUE,4435,3,5,103-11-7,184.279,-1.381417777
DTXSID9025328,FALSE,TRUE,6721,4,5,518-47-8,376.2749939,-1.251928538
DTXSID9025378,FALSE,TRUE,3800,3,5,95-19-2,352.6069946,-1.032492674
DTXSID9025401,FALSE,TRUE,5001,4,5,13048-33-4,226.2720032,-1.344426033
DTXSID9025403,FALSE,TRUE,12300,4,5,6789-88-4,206.2850037,-1.775437454
DTXSID9025451,FALSE,TRUE,4590,3,5,14901-07-6,192.302,-1.377828884
DTXSID9025453,FALSE,TRUE,16600,4,5,123-92-2,130.1869965,-2.105540481
DTXSID9025455,FALSE,FALSE,505,3,4,110-46-3,117.1480026,-0.63455649
DTXSID9025459,FALSE,FALSE,224,2,3,78-81-9,73.13899994,-0.486099001
DTXSID9025536,FALSE,FALSE,300,2,4,583-39-1,150.1999969,-0.300451331
DTXSID9025588,FALSE,FALSE,1680,3,4,92-48-8,160.1719971,-1.020722691
DTXSID9025617,FALSE,FALSE,751,3,4,822-36-6,82.10600281,-0.961265027
DTXSID9025661,FALSE,TRUE,4900,3,5,98-83-9,118.1790009,-1.617655766
DTXSID9025742,FALSE,TRUE,5600,4,5,122-04-3,185.5599976,-1.479703669
DTXSID9025746,FALSE,FALSE,1230,3,4,86-00-0,199.2089996,-0.790596157
DTXSID9025794,FALSE,FALSE,610,3,4,98-46-4,191.1089935,-0.50404871
DTXSID9025825,FALSE,FALSE,68.8,2,3,61-25-6,375.8500061,0.737426123
DTXSID9025873,FALSE,FALSE,1500,3,4,122-59-8,152.149,-0.993822157
DTXSID9026059,FALSE,FALSE,450,2,4,110-61-2,80.08999634,-0.74963424
DTXSID9026130,FALSE,TRUE,3300,3,5,1941-30-6,266.2669983,-1.093196598
DTXSID9026132,FALSE,FALSE,950,3,4,83-67-0,180.1670074,-0.72204834
DTXSID9026261,FALSE,FALSE,1850,3,4,13674-87-8,430.8900146,-0.632805298
DTXSID9026342,FALSE,FALSE,1603.3,3,4,60-12-8,122.1669998,-1.118060884
DTXSID9026394,FALSE,FALSE,682,3,4,75-08-1,62.13000107,-1.040483014
DTXSID9026398,FALSE,TRUE,3300,3,5,75-18-3,62.13000107,-1.725212579
DTXSID9026425,FALSE,FALSE,595,3,4,75-78-5,129.0599976,-0.663725313
DTXSID9026500,FALSE,FALSE,1390,3,4,80-54-6,204.3130035,-0.832718792
DTXSID9026558,FALSE,FALSE,1600,3,4,92-15-9,207.2290039,-0.887669443
DTXSID9026631,FALSE,TRUE,2460,3,5,98-88-4,140.5700073,-1.24304244
DTXSID9026633,FALSE,FALSE,348,2,4,98-94-2,127.2310028,-0.436986294
DTXSID9026710,FALSE,FALSE,1920,3,4,104-93-8,122.1669998,-1.19634732
DTXSID9026712,FALSE,TRUE,3200,3,5,105-08-8,144.2140045,-1.346142542
DTXSID9026714,FALSE,FALSE,1410,3,4,105-30-6,102.177002,-1.139865957
DTXSID9026716,FALSE,TRUE,2580,3,5,105-45-3,116.1159973,-1.346727649
DTXSID9026849,FALSE,FALSE,1250,3,4,110-64-5,88.10600281,-1.151904514
DTXSID9026899,FALSE,TRUE,4210,3,5,111-97-7,140.1999969,-1.477534092
DTXSID9026922,FALSE,TRUE,32700,4,5,112-60-7,194.227005,-2.226238139
DTXSID9026926,FALSE,TRUE,5001,4,5,112-72-1,214.3930054,-1.367846242
DTXSID9026974,FALSE,FALSE,330,2,4,120-95-6,234.3829956,-0.148587839
DTXSID9027021,FALSE,TRUE,6500,4,5,124-17-4,204.2660065,-1.502717258
DTXSID9027073,FALSE,TRUE,2001,3,5,139-33-3,336.2080078,-0.774639035
DTXSID9027075,FALSE,TRUE,10000,4,5,139-89-9,344.2059937,-1.463181572
DTXSID9027077,FALSE,TRUE,4550,3,5,140-01-2,503.258,-0.956220709
DTXSID9027158,FALSE,TRUE,3000,3,5,501-53-1,170.5899963,-1.245167695
DTXSID9027231,FALSE,TRUE,3200,3,5,597-31-9,102.1330032,-1.495983876
DTXSID9027310,FALSE,FALSE,89,2,3,764-41-0,124.9899979,0.147485254
DTXSID9027312,FALSE,TRUE,2830,3,5,770-35-4,152.1929932,-1.269391777
DTXSID9027364,FALSE,TRUE,2001,3,5,1118-92-9,171.2839966,-1.067530301
DTXSID9027443,FALSE,FALSE,1030,3,4,1852-16-0,157.2129974,-0.816348777
DTXSID9027528,FALSE,FALSE,490,2,4,3268-49-3,104.1699982,-0.672453424
DTXSID9027570,FALSE,FALSE,1410,3,4,5/1/54,114.1439972,-1.091766036
DTXSID9027572,FALSE,FALSE,74,2,3,4475-95-0,98.14900208,0.122654169
DTXSID9027609,FALSE,TRUE,33600,4,5,5959-89-7,346.464,-1.986681162
DTXSID9027657,FALSE,TRUE,33000,4,5,7786-17-6,480.7770081,-1.836570249
DTXSID9029142,FALSE,FALSE,675,3,4,107-71-1,132.1589966,-0.70820704
DTXSID9029146,FALSE,FALSE,1212.4,3,4,109-02-4,101.1490021,-1.078684325
DTXSID9029192,FALSE,TRUE,13000,4,5,616-38-6,90.07800293,-2.159324603
DTXSID9029194,FALSE,TRUE,4850,3,5,622-96-8,120.1949997,-1.605855338
DTXSID9029198,FALSE,TRUE,10000,4,5,657-27-2,182.6499939,-1.738380338
DTXSID9029221,FALSE,TRUE,4300,3,5,1702-17-6,192,-1.350167227
DTXSID9029225,FALSE,FALSE,1600,3,4,1939-36-2,306.2709961,-0.718014112
DTXSID9029279,FALSE,TRUE,6450,4,5,6362-79-4,268.1700134,-1.381149501
DTXSID9029649,FALSE,FALSE,930,3,4,1477-55-0,136.197998,-0.834312225
DTXSID9030707,FALSE,FALSE,590,3,4,20562-02-1,868.0709839,0.167703228
DTXSID9031569,FALSE,FALSE,105,2,3,531-76-0,305.2000122,0.463395248
DTXSID9032113,FALSE,FALSE,1700,3,4,107534-96-3,307.8200073,-0.742152077
DTXSID9032327,TRUE,FALSE,40,1,2,22781-23-3,223.2279968,0.746688671
DTXSID9032329,FALSE,FALSE,270,2,3,741-58-2,397.5,0.167973369
DTXSID9032371,FALSE,FALSE,1200,3,4,2227-17-0,474.6099854,-0.402844375
DTXSID9032406,FALSE,TRUE,2075,3,5,25954-13-6,170.1049957,-1.086301033
DTXSID9032531,FALSE,FALSE,328,2,4,116255-48-2,377.0599976,0.060536617
DTXSID9032533,FALSE,FALSE,560,3,4,122453-73-0,407.6199951,-0.137932548
DTXSID9032535,FALSE,TRUE,4460,3,5,95266-40-3,252.2660065,-1.247476127
DTXSID9032537,FALSE,FALSE,84,2,3,7173-51-5,362.08,0.634525251
DTXSID9032539,FALSE,TRUE,2300,3,5,38727-55-8,311.8099976,-0.8678378
DTXSID9032589,TRUE,FALSE,0.49,1,1,28772-56-7,527.4140015,3.031955575
DTXSID9032614,FALSE,FALSE,1550,3,4,33245-39-5,355.7000122,-0.639247818
DTXSID9032878,FALSE,TRUE,6860,4,5,625-69-4,104.1490021,-1.818669003
DTXSID9033008,FALSE,FALSE,91,2,3,102-36-3,188.0099945,0.315139544
DTXSID9033058,FALSE,TRUE,13600,4,5,584-13-4,84.08200073,-2.208835871
DTXSID9033187,FALSE,FALSE,280,2,3,549-18-8,313.8699951,0.049591769
DTXSID9033923,FALSE,TRUE,7000,4,5,32809-16-8,284.1400146,-1.391565642
DTXSID9034070,FALSE,FALSE,600,3,4,76-02-8,181.8200073,-0.518509579
DTXSID9034282,FALSE,FALSE,850,3,4,122-88-3,186.5899963,-0.65853057
DTXSID9034369,FALSE,TRUE,2629,3,5,2300-66-5,266.1199951,-0.994713079
DTXSID9034490,FALSE,FALSE,133.5,2,3,420-04-2,42.04100037,-0.501808224
DTXSID9034816,TRUE,FALSE,18,1,2,6923-22-4,223.1649933,1.093353565
DTXSID9034818,FALSE,FALSE,1180,3,4,35575-96-3,324.6700134,-0.560439828
DTXSID9034868,FALSE,FALSE,986,3,4,94125-34-5,419.3800049,-0.371269195
DTXSID9035206,FALSE,FALSE,260,2,3,2179-57-9,146.27,-0.249818087
DTXSID9035969,FALSE,FALSE,531,3,4,274671-61-3,257.7999878,-0.313811629
DTXSID9036226,FALSE,TRUE,3200,3,5,142-31-4,232.2700043,-1.13915685
DTXSID90364022,FALSE,TRUE,2500,3,5,398489-26-4,171.1959991,-1.164446398
DTXSID9036515,FALSE,FALSE,1000,3,4,57-85-2,344.4949951,-0.462817083
DTXSID9037246,FALSE,FALSE,1000,3,4,1115-70-4,165.6300049,-0.780860985
DTXSID9037533,FALSE,TRUE,3900,3,5,4147-51-7,255.3800049,-1.183877716
DTXSID9037535,TRUE,FALSE,1.5,1,1,126-75-0,258.3299866,2.236083562
DTXSID9037539,FALSE,FALSE,76,2,3,959-98-8,406.8999939,0.728674091
DTXSID9037612,FALSE,FALSE,57,2,3,24017-47-8,313.3099976,0.740099398
DTXSID9038420,TRUE,FALSE,15,1,2,327-98-0,333.5899963,1.34712176
DTXSID9038686,FALSE,FALSE,445,2,4,83-40-9,152.1490021,-0.466090903
DTXSID9038717,FALSE,FALSE,1946,3,4,110-83-8,82.14600372,-1.374556395
DTXSID9039232,FALSE,FALSE,1600,3,4,106-92-3,114.1439972,-1.146666906
DTXSID9040215,FALSE,TRUE,13000,4,5,20120-33-6,211.154007,-1.789344025
DTXSID9040265,FALSE,TRUE,3000,3,5,29091-05-2,322.243988,-0.968936431
DTXSID9040269,FALSE,FALSE,58,2,3,485-31-4,322.3169861,0.7448552
DTXSID9040554,FALSE,FALSE,707,3,4,71320-77-9,268.7399902,-0.420087117
DTXSID9040635,FALSE,FALSE,100,2,3,366-18-7,156.1880035,0.193647674
DTXSID9040685,FALSE,FALSE,1321,3,4,38304-91-5,209.253006,-0.800231112
DTXSID9041075,FALSE,FALSE,51,2,3,114-80-7,303.2000122,0.774159038
DTXSID9041150,TRUE,FALSE,4,1,1,2001-95-8,1111.338013,2.443786178
DTXSID9041152,FALSE,FALSE,163,2,3,52-53-9,454.6109924,0.445452328
DTXSID9041237,FALSE,FALSE,1680,3,4,99-86-5,136.2380066,-1.091011001
DTXSID9041316,FALSE,FALSE,1100,3,4,38827-35-9,288.5700073,-0.581141495
DTXSID9041443,FALSE,FALSE,750,3,4,117-27-1,310.1700134,-0.383461455
DTXSID9041449,FALSE,FALSE,476,2,4,1187-59-3,85.106,-0.747646774
DTXSID9041491,FALSE,TRUE,2001,3,5,104-54-1,134.1779938,-1.173565795
DTXSID9041520,FALSE,FALSE,1600,3,4,104-87-0,120.151001,-1.124392589
DTXSID9041522,FALSE,TRUE,2230,3,5,92-93-3,199.2089996,-1.048995908
DTXSID9041524,FALSE,FALSE,107,2,3,1124-33-0,140.0980072,0.11704818
DTXSID9041570,FALSE,FALSE,70,2,3,79-07-2,93.51000214,0.125760027
DTXSID9041572,FALSE,FALSE,1100,3,4,919-54-0,272.3099976,-0.606329099
DTXSID9041578,FALSE,FALSE,200,2,3,76-05-1,114.0230026,-0.244037522
DTXSID9041601,TRUE,FALSE,3,1,1,3734-97-2,359.3699951,2.078420559
DTXSID9041655,FALSE,TRUE,3300,3,5,87-20-7,208.2570038,-1.199914324
DTXSID9041657,FALSE,FALSE,1560,3,4,3401-80-7,207.0099945,-0.877133285
DTXSID9041730,FALSE,FALSE,1345,3,4,2475-46-9,296.3259888,-0.656952542
DTXSID9041784,FALSE,FALSE,285,2,3,500-28-7,297.6499939,0.018861018
DTXSID9041786,TRUE,FALSE,9.1,1,2,21923-23-9,361.230011,1.598742432
DTXSID9041788,FALSE,FALSE,1030,3,4,121-20-0,360.4500122,-0.45599218
DTXSID9041813,FALSE,FALSE,707,3,4,34885-03-5,128.2149963,-0.74148059
DTXSID9041815,FALSE,TRUE,3250,3,5,116-02-9,142.2420044,-1.358855497
DTXSID9041861,FALSE,TRUE,3500,3,5,762-04-9,138.1029968,-1.403864942
DTXSID9041863,FALSE,FALSE,1000,3,4,14214-32-5,286.3309937,-0.54313164
DTXSID9041990,TRUE,FALSE,20,1,2,22259-30-9,221.2599945,1.043872902
DTXSID9041992,TRUE,FALSE,7.2,1,2,17702-57-7,235.2870026,1.514265441
DTXSID9042091,FALSE,FALSE,730,3,4,102-30-7,408.8800049,-0.251726987
DTXSID9042093,FALSE,TRUE,11000,4,5,8/1/64,234.298996,-1.671622258
DTXSID9042097,FALSE,TRUE,5630,4,5,96-08-2,168.2359924,-1.52458948
DTXSID9042120,FALSE,FALSE,890,3,4,78-57-9,281.2900085,-0.5002357
DTXSID9042122,FALSE,FALSE,270,2,3,15302-91-7,114.2109985,-0.373655836
DTXSID9042170,FALSE,TRUE,2025,3,5,6425-39-4,244.3350067,-0.918439333
DTXSID9042172,FALSE,FALSE,190,2,3,144-41-2,285.3099976,0.176563389
DTXSID9042174,FALSE,FALSE,718,3,4,25939-05-3,334.019989,-0.332351987
DTXSID9042205,FALSE,FALSE,1000,3,4,42874-01-1,317.6499939,-0.498051149
DTXSID9042259,FALSE,FALSE,1400,3,4,80-00-2,252.7100067,-0.743505596
DTXSID9042384,FALSE,TRUE,3702,3,5,534-16-7,275.743988,-1.127930362
DTXSID9042388,FALSE,FALSE,535,3,4,673-04-1,197.2420044,-0.433354375
DTXSID9042419,FALSE,FALSE,600,3,4,37032-15-8,259.269989,-0.364399001
DTXSID9042461,FALSE,FALSE,240,2,3,5782-83-2,178.2899933,-0.129084273
DTXSID9042469,TRUE,FALSE,40,1,2,640-15-3,246.3399963,0.789474939
DTXSID9043778,FALSE,FALSE,191,2,3,684-16-2,166.0220032,-0.060867718
DTXSID9044166,FALSE,FALSE,457,2,4,27304-13-8,423.7399902,-0.032816748
DTXSID9044247,FALSE,TRUE,30000,4,5,585-86-4,344.3129883,-1.940167849
DTXSID9044320,FALSE,TRUE,9900,4,5,660-68-4,109.5999985,-1.955824647
DTXSID9044370,FALSE,FALSE,1620,3,4,1126-78-9,149.2369995,-1.035638506
DTXSID9044372,FALSE,FALSE,167,2,3,116-17-6,208.2380066,0.095843527
DTXSID9044374,FALSE,FALSE,1400,3,4,122-00-9,134.1779938,-1.018446742
DTXSID9044376,FALSE,TRUE,3000,3,5,128-80-3,418.4960022,-0.855429941
DTXSID9044407,FALSE,FALSE,1727,3,4,19406-86-1,150.1809998,-1.060677346
DTXSID9044409,FALSE,TRUE,2675,3,5,2163-00-0,155.0599976,-1.236824014
DTXSID9044615,FALSE,FALSE,300,2,4,11/5/74,170.1640015,-0.246253565
DTXSID9044669,FALSE,TRUE,12080,4,5,4193-55-9,960.9500122,-1.099366138
DTXSID9044746,FALSE,TRUE,3730,3,5,939-48-0,164.2039948,-1.356325113
DTXSID9044794,FALSE,FALSE,566,3,4,13047-13-7,206.2449951,-0.438433013
DTXSID9044827,FALSE,TRUE,13530,4,5,623-84-7,160.169,-1.926719332
DTXSID9044871,FALSE,TRUE,3100,3,5,2094-99-7,201.2689972,-1.187584811
DTXSID9044873,FALSE,TRUE,6460,4,5,2156-96-9,212.3329926,-1.483215037
DTXSID9044900,FALSE,TRUE,2250,3,5,26896-48-0,196.2899933,-1.059284358
DTXSID9044950,FALSE,FALSE,1425,3,4,52479-85-3,278.2160034,-0.709432757
DTXSID9045053,FALSE,FALSE,500,2,4,60-26-4,202.3849945,-0.392791695
DTXSID9045136,FALSE,FALSE,1950,3,4,1163-36-6,362.2999878,-0.730966292
DTXSID9045184,FALSE,FALSE,700,3,4,54063-53-5,341.4509888,-0.311769665
DTXSID9045186,FALSE,FALSE,481,2,4,41078-02-8,194.1940002,-0.393909268
DTXSID9045267,FALSE,FALSE,68.8,2,3,82-02-0,260.2449951,0.577793948
DTXSID9045394,FALSE,FALSE,1104,3,4,6064-83-1,218.1009979,-0.704311421
DTXSID9045506,FALSE,TRUE,4164,3,5,78712-43-3,264.7099915,-1.196740387
DTXSID9045556,FALSE,FALSE,1650,3,4,1949-20-8,437.4490051,-0.576556511
DTXSID9045631,FALSE,FALSE,1463,3,4,60628-96-8,310.3999939,-0.673322622
DTXSID9045635,FALSE,FALSE,490,2,4,848-53-3,314.8599854,-0.192078609
DTXSID9045683,FALSE,FALSE,897,3,4,111686-79-4,304.8200073,-0.468748974
DTXSID9045685,FALSE,TRUE,3000,3,5,72420-38-3,218.2079926,-1.138250601
DTXSID9046023,FALSE,FALSE,1992,3,4,68291-97-4,212.2200012,-0.972503021
DTXSID9046108,FALSE,FALSE,1800,3,4,5663-71-8,179.1750031,-1.001995085
DTXSID9046449,FALSE,FALSE,870,3,4,129273-38-7,463.0400085,-0.273900735
DTXSID90467567,FALSE,TRUE,2001,3,5,894079-42-6,151.2089996,-1.121669448
DTXSID9046813,FALSE,FALSE,1350,3,4,25875-51-8,334.2000122,-0.606327307
DTXSID9046940,FALSE,TRUE,2600,3,5,51-68-3,257.7099915,-1.003842091
DTXSID9046942,FALSE,FALSE,871,3,4,58-28-6,302.8500061,-0.458790568
DTXSID9046946,FALSE,FALSE,740,3,4,964-52-3,315.8399963,-0.369764594
DTXSID9046990,FALSE,FALSE,414,2,4,64461-82-1,290.1700134,-0.154347811
