Chemical Name,Chemical ID,CAS RN,Gene Symbol,Gene ID,Interaction,Interaction Actions,Reference Count,Organism Count
Arsenic,D001151,7440-38-2,RAP1GAP2,23108,Arsenic affects the methylation of RAP1GAP2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RAP1GAP2,23108,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RAP1GAP2 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RAPGEF1,2889,Arsenic affects the methylation of RAPGEF1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RAPGEF1,2889,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RAPGEF1 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RAPGEF6,51735,Arsenic affects the methylation of RAPGEF6 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RAPGEFL1,51195,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RAPGEFL1 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RARRES1,5918,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RARRES1 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RAS,19412,Arsenic inhibits the reaction [NR3C1 protein binds to RAS promoter],affects^binding|decreases^reaction,1,1
Arsenic,D001151,7440-38-2,RAS,19412,Arsenic inhibits the reaction [[NR3C1 protein binds to RAS promoter] which results in increased expression of RAS mRNA],affects^binding|decreases^reaction|increases^expression,1,1
Arsenic,D001151,7440-38-2,RAS,19412,Arsenic inhibits the reaction [[NR3C1 protein binds to RAS promoter] which results in increased expression of RAS protein],affects^binding|decreases^reaction|increases^expression,1,1
Arsenic,D001151,7440-38-2,RASA1,5921,Arsenic results in increased methylation of RASA1 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RASA2,5922,Arsenic affects the methylation of RASA2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASA3,22821,Arsenic affects the methylation of RASA3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASAL1,8437,Arsenic affects the methylation of RASAL1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASAL2,9462,Arsenic affects the expression of RASAL2 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RASAL2,9462,Arsenic affects the methylation of RASAL2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASGEF1B,153020,Arsenic results in increased methylation of RASGEF1B promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RASGEF1C,255426,Arsenic affects the methylation of RASGEF1C gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASGRP3,25780,Arsenic affects the methylation of RASGRP3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASIP1,54922,Arsenic affects the methylation of RASIP1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASL11B,65997,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RASL11B mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RASSF1,11186,Arsenic affects the methylation of RASSF1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RASSF1,11186,Arsenic results in increased methylation of RASSF1 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RASSF6,166824,Arsenic affects the methylation of RASSF6 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBFOX3,146713,Arsenic affects the methylation of RBFOX3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM12B,389677,Arsenic affects the methylation of RBM12B gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM19,9904,Arsenic affects the methylation of RBM19 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM33,155435,Arsenic affects the methylation of RBM33 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM38,55544,Arsenic affects the methylation of RBM38 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM42,79171,Arsenic affects the methylation of RBM42 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM44,375316,Arsenic affects the methylation of RBM44 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM45,129831,Arsenic affects the methylation of RBM45 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM47,54502,Arsenic affects the methylation of RBM47 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM4B,83759,Arsenic affects the methylation of RBM4B gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBM5,10181,Arsenic affects the methylation of RBM5 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBMS1,5937,Arsenic affects the expression of RBMS1 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RBP1,5947,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RBP1 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RBPJ,3516,Arsenic affects the methylation of RBPJ gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RBPJ,3516,Arsenic results in increased methylation of RBPJ promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RBPMS,11030,Arsenic affects the methylation of RBPMS gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RCAN1,1827,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RCAN1 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RCBTB1,55213,Arsenic affects the methylation of RCBTB1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RCC2,55920,Arsenic affects the methylation of RCC2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RCCD1,91433,Arsenic affects the methylation of RCCD1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RCHY1,25898,Arsenic affects the methylation of RCHY1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RCN3,57333,[sodium arsenite results in increased abundance of Arsenic] which results in increased expression of RCN3 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RD3,343035,Arsenic affects the methylation of RD3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RDH12,145226,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RDH12 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RDH14,57665,Arsenic affects the methylation of RDH14 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RECQL,5965,Arsenic affects the methylation of RECQL gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,REEP2,51308,Arsenic affects the expression of REEP2 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,REEP3,221035,Arsenic affects the methylation of REEP3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,REG1CP,5969,Arsenic affects the methylation of REG1CP gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,REG3G,130120,Arsenic results in increased expression of REG3G mRNA,increases^expression,2,1
Arsenic,D001151,7440-38-2,REG3G,130120,Arsenic results in increased expression of REG3G protein,increases^expression,1,1
Arsenic,D001151,7440-38-2,REG4,83998,Arsenic affects the methylation of REG4 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,REL,5966,Arsenic results in decreased expression of REL mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RELA,5970,Arsenic affects the localization of RELA protein,affects^localization,1,1
Arsenic,D001151,7440-38-2,RELA,5970,Arsenic results in decreased expression of RELA mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RELB,5971,Arsenic results in decreased expression of RELB mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RELCH,57614,Arsenic affects the methylation of RELCH gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RELCH,57614,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RELCH mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RENBP,5973,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RENBP mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RERE,473,Arsenic affects the methylation of RERE gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RET,5979,[Arsenic co-treated with RET protein alternative form] results in increased secretion of MMP2 protein alternative form,affects^cotreatment|increases^secretion,1,1
Arsenic,D001151,7440-38-2,RET,5979,[Arsenic co-treated with RET protein] results in increased secretion of MMP2 protein alternative form,affects^cotreatment|increases^secretion,1,1
Arsenic,D001151,7440-38-2,RET,5979,Arsenic promotes the reaction [RET protein alternative form binds to RET protein alternative form],affects^binding|increases^reaction,1,1
Arsenic,D001151,7440-38-2,RET,5979,Arsenic results in increased activity of RET protein,increases^activity,1,1
Arsenic,D001151,7440-38-2,RET,5979,Arsenic results in increased activity of RET protein alternative form,increases^activity,1,1
Arsenic,D001151,7440-38-2,RET,5979,Cysteine inhibits the reaction [[Arsenic co-treated with RET protein] results in increased secretion of MMP2 protein alternative form],affects^cotreatment|decreases^reaction|increases^secretion,1,1
Arsenic,D001151,7440-38-2,RETREG3,162427,Arsenic affects the methylation of RETREG3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RFC1,5981,Arsenic affects the methylation of RFC1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RFC2,5982,Arsenic results in increased expression of RFC2 mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,RFLNA,144347,Arsenic affects the methylation of RFLNA gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RFNG,5986,Arsenic affects the methylation of RFNG gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RFTN1,23180,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RFTN1 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RFX3,5991,Arsenic results in decreased expression of RFX3 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RFX5,5993,Arsenic affects the methylation of RFX5 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGCC,28984,Arsenic affects the expression of RGCC mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RGCC,28984,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RGCC mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RGL2,5863,Arsenic affects the methylation of RGL2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGL3,57139,Arsenic results in increased methylation of RGL3 gene,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RGMA,56963,Arsenic affects the methylation of RGMA gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGMA,56963,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RGMA mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RGMB,285704,Arsenic affects the methylation of RGMB gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGPD2,729857,Arsenic affects the methylation of RGPD2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGS1,5996,Arsenic affects the expression of RGS1 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RGS1,5996,Arsenic results in decreased expression of RGS1 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RGS1,5996,RGS1 mRNA results in decreased susceptibility to Arsenic,decreases^response to substance,1,1
Arsenic,D001151,7440-38-2,RGS17,26575,Arsenic affects the methylation of RGS17 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGS18,64407,Arsenic results in decreased expression of RGS18 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RGS5,8490,Arsenic affects the methylation of RGS5 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGS7,6000,Arsenic affects the methylation of RGS7 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGS8,85397,Arsenic affects the methylation of RGS8 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RGS9,8787,Arsenic results in increased methylation of RGS9 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RGSL1,353299,Arsenic affects the methylation of RGSL1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHBDD1,84236,Arsenic affects the methylation of RHBDD1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHBDD3,25807,Arsenic affects the methylation of RHBDD3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHBDF1,64285,Arsenic results in increased methylation of RHBDF1 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RHEBL1,121268,Arsenic affects the expression of RHEBL1 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RHEBL1,121268,Arsenic affects the methylation of RHEBL1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHOB,388,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RHOB mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RHOBTB1,9886,Arsenic affects the methylation of RHOBTB1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHOBTB3,22836,RHOBTB3 mRNA results in increased susceptibility to Arsenic,increases^response to substance,1,1
Arsenic,D001151,7440-38-2,RHOG,391,Arsenic affects the methylation of RHOG gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHOH,399,Arsenic results in decreased expression of RHOH mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RHOH,399,Arsenic results in decreased methylation of RHOH gene,decreases^methylation,1,1
Arsenic,D001151,7440-38-2,RHOJ,57381,Arsenic affects the methylation of RHOJ gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHOQ,23433,Arsenic results in increased methylation of RHOQ promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RHOV,171177,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of RHOV mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,RHOXF1,158800,Arsenic affects the methylation of RHOXF1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RHPN2,85415,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RHPN2 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RIC3,79608,Arsenic affects the methylation of RIC3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIC8A,60626,Arsenic affects the methylation of RIC8A gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIIAD1,284485,Arsenic results in increased methylation of RIIAD1 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RIMBP2,23504,Arsenic affects the methylation of RIMBP2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIMKLB,57494,Arsenic affects the expression of RIMKLB mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RIN1,9610,Arsenic affects the methylation of RIN1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RINT1,60561,Arsenic affects the methylation of RINT1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIOK3,8780,Arsenic affects the methylation of RIOK3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIPK3,11035,Arsenic affects the methylation of RIPK3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIPK3,11035,Arsenic results in increased methylation of RIPK3 gene,increases^methylation,1,1
Arsenic,D001151,7440-38-2,RIPOR1,79567,Arsenic affects the methylation of RIPOR1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RIPOR1,79567,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RIPOR1 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RLF,6018,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of RLF mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,RMND5B,64777,Arsenic affects the methylation of RMND5B gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNASE13,440163,Arsenic affects the methylation of RNASE13 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNASE9,390443,Arsenic affects the methylation of RNASE9 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNASEH2B,79621,Arsenic affects the methylation of RNASEH2B gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNASEL,6041,Arsenic affects the methylation of RNASEL gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNF125,54941,Arsenic affects the methylation of RNF125 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNF13,11342,Arsenic affects the expression of RNF13 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,RNF130,55819,Arsenic affects the methylation of RNF130 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,RNF14,9604,Arsenic results in decreased expression of RNF14 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,RNF144A,9781,Arsenic results in decreased methylation of RNF144A gene,decreases^methylation,1,1
